CustomerID,Tenure_Months,Internet_Type,Contract,Monthly_Bill,Total_Charges,Tech_Support_Calls,Speed_Drops,Churn
CUST-2828,62,Fiber Optic,Two year,101.55,6296.1,1,1,0
CUST-2829,24,DSL,Two year,69.22,1661.28,0,2,0
CUST-2830,22,DSL,Month-to-month,48.69,1071.18,2,3,0
CUST-2831,66,Fiber Optic,One year,100.44,6629.04,5,3,0
CUST-2832,46,Fiber Optic,Two year,84.91,3905.86,5,1,1
CUST-2833,39,Fiber Optic,One year,104.3,4067.7,2,0,0
CUST-2834,12,DSL,Two year,51.36,616.32,7,2,1
CUST-2835,1,DSL,Two year,63.6,63.6,6,1,1
CUST-2836,7,DSL,Month-to-month,45.82,320.74,3,2,0
CUST-2837,68,DSL,Month-to-month,58.27,3962.36,5,3,1
CUST-2838,54,Fiber Optic,One year,105.49,5696.46,1,1,0
CUST-2839,58,Fiber Optic,One year,81.22,4710.76,1,0,0
CUST-2840,21,DSL,One year,60.28,1265.88,0,1,0
CUST-2841,34,DSL,One year,55.77,1896.18,2,3,0
CUST-2842,56,Fiber Optic,Two year,101.67,5693.52,0,1,0
CUST-2843,33,Fiber Optic,One year,93.61,3089.13,3,3,0
CUST-2844,62,Fiber Optic,Month-to-month,80.22,4973.64,5,0,1
CUST-2845,57,DSL,Two year,39.05,2225.85,1,0,0
CUST-2846,7,DSL,One year,50.89,356.23,2,2,0
CUST-2847,72,Fiber Optic,Two year,91.38,6579.36,0,1,0
CUST-2848,7,Fiber Optic,One year,101.45,710.15,7,0,0
CUST-2849,15,Fiber Optic,One year,101.28,1519.2,2,3,0
CUST-2850,53,Fiber Optic,Two year,103.02,5460.06,3,2,0
CUST-2851,63,DSL,Two year,39.84,2509.92,0,2,0
CUST-2852,69,DSL,Two year,64.01,4416.69,3,0,0
CUST-2853,63,DSL,Two year,50.61,3188.43,0,2,0
CUST-2854,30,DSL,Month-to-month,37.19,1115.7,3,1,0
CUST-2855,46,DSL,Month-to-month,48.55,2233.3,3,2,1
CUST-2856,68,Fiber Optic,Two year,98.06,6668.08,1,1,0
CUST-2857,15,DSL,Month-to-month,49.75,746.25,2,0,0
CUST-2858,17,DSL,One year,63.21,1074.57,2,2,0
CUST-2859,41,Fiber Optic,Two year,82.19,3369.79,1,2,0
CUST-2860,22,Fiber Optic,Two year,97.0,2134.0,0,2,0
CUST-2861,64,Fiber Optic,Two year,97.85,6262.4,2,1,0
CUST-2862,67,Fiber Optic,Month-to-month,103.68,6946.56,0,0,1
CUST-2863,2,Fiber Optic,Two year,76.64,153.28,5,1,1
CUST-2864,61,DSL,Two year,58.27,3554.47,4,2,0
CUST-2865,14,DSL,One year,47.02,658.28,1,2,0
CUST-2866,23,Fiber Optic,Two year,75.98,1747.54,3,0,0
CUST-2867,26,DSL,Two year,47.52,1235.52,4,3,1
CUST-2868,24,DSL,One year,66.31,1591.44,1,3,0
CUST-2869,9,Fiber Optic,One year,78.72,708.48,8,0,1
CUST-2870,9,Fiber Optic,Two year,76.36,687.24,2,2,0
CUST-2871,72,Fiber Optic,Month-to-month,92.43,6654.96,1,3,0
CUST-2872,29,Fiber Optic,Month-to-month,86.84,2518.36,1,2,1
CUST-2873,23,Fiber Optic,Two year,102.27,2352.21,3,3,0
CUST-2874,61,DSL,Two year,36.22,2209.42,5,2,1
CUST-2875,3,DSL,Two year,49.62,148.86,3,0,0
CUST-2876,72,Fiber Optic,Month-to-month,94.59,6810.48,4,1,0
CUST-2877,51,Fiber Optic,One year,79.95,4077.45,5,3,0
CUST-2878,36,DSL,Two year,49.38,1777.68,0,3,0
CUST-2879,42,Fiber Optic,One year,86.05,3614.1,2,2,0
CUST-2880,53,Fiber Optic,Two year,95.32,5051.96,3,0,0
CUST-2881,41,Fiber Optic,One year,99.19,4066.79,1,1,1
CUST-2882,3,DSL,Month-to-month,58.4,175.2,1,2,1
CUST-2883,51,Fiber Optic,Two year,77.46,3950.46,3,0,0
CUST-2884,21,Fiber Optic,One year,103.34,2170.14,1,1,1
CUST-2885,33,DSL,Month-to-month,40.62,1340.46,5,1,1
CUST-2886,35,Fiber Optic,One year,79.32,2776.2,2,3,0
CUST-2887,63,DSL,One year,52.46,3304.98,0,2,0
CUST-2888,64,Fiber Optic,Two year,84.87,5431.68,4,1,0
CUST-2889,22,DSL,One year,35.85,788.7,1,1,0
CUST-2890,21,Fiber Optic,Month-to-month,107.85,2264.85,3,1,0
CUST-2891,2,DSL,One year,66.95,133.9,4,2,0
CUST-2892,33,DSL,Month-to-month,45.3,1494.9,3,3,1
CUST-2893,27,Fiber Optic,One year,93.16,2515.32,2,0,0
CUST-2894,8,Fiber Optic,One year,101.88,815.04,1,1,0
CUST-2895,49,Fiber Optic,Month-to-month,101.75,4985.75,2,2,0
CUST-2896,23,DSL,Month-to-month,68.8,1582.4,1,3,1
CUST-2897,40,Fiber Optic,Month-to-month,106.38,4255.2,2,0,0
CUST-2898,29,DSL,One year,68.98,2000.42,1,1,0
CUST-2899,30,Fiber Optic,One year,77.4,2322.0,0,0,0
CUST-2900,31,Fiber Optic,One year,97.76,3030.56,2,3,0
CUST-2901,63,Fiber Optic,One year,84.85,5345.55,5,3,1
CUST-2902,6,DSL,One year,52.33,313.98,0,1,0
CUST-2903,49,DSL,Month-to-month,55.7,2729.3,4,2,1
CUST-2904,52,DSL,Two year,58.62,3048.24,1,0,0
CUST-2905,13,Fiber Optic,One year,78.55,1021.15,4,3,1
CUST-2906,6,Fiber Optic,Two year,76.92,461.52,6,1,0
CUST-2907,72,Fiber Optic,One year,94.3,6789.6,3,1,0
CUST-2908,17,Fiber Optic,Two year,93.1,1582.7,2,1,0
CUST-2909,8,DSL,Month-to-month,61.25,490.0,8,3,0
CUST-2910,7,Fiber Optic,One year,95.13,665.91,4,3,0
CUST-2911,62,DSL,One year,63.77,3953.74,4,0,0
CUST-2912,31,DSL,One year,43.65,1353.15,2,2,0
CUST-2913,62,Fiber Optic,Month-to-month,77.37,4796.94,5,2,0
CUST-2914,33,Fiber Optic,Two year,100.29,3309.57,3,1,1
CUST-2915,27,Fiber Optic,Two year,102.83,2776.41,0,2,0
CUST-2916,55,DSL,Month-to-month,66.31,3647.05,1,1,0
CUST-2917,17,DSL,Month-to-month,39.66,674.22,1,0,0
CUST-2918,55,Fiber Optic,Month-to-month,106.12,5836.6,0,0,1
CUST-2919,18,Fiber Optic,One year,99.98,1799.64,1,3,0
CUST-2920,50,Fiber Optic,One year,77.27,3863.5,0,0,0
CUST-2921,23,Fiber Optic,One year,95.17,2188.91,1,2,0
CUST-2922,71,Fiber Optic,One year,84.61,6007.31,5,0,0
CUST-2923,32,DSL,One year,67.51,2160.32,2,1,0
CUST-2924,38,DSL,One year,62.8,2386.4,3,1,0
CUST-2925,64,Fiber Optic,Month-to-month,75.63,4840.32,5,2,1
CUST-2926,68,Fiber Optic,Two year,104.95,7136.6,0,2,0
CUST-2927,10,Fiber Optic,Month-to-month,90.53,905.3,1,2,0
CUST-2928,23,DSL,Two year,68.7,1580.1,5,3,1
CUST-2929,4,Fiber Optic,Month-to-month,78.5,314.0,8,3,0
CUST-2930,70,DSL,Month-to-month,40.23,2816.1,3,3,0
CUST-2931,3,DSL,One year,40.24,120.72,8,1,0
CUST-2932,24,DSL,One year,36.52,876.48,3,2,0
CUST-2933,62,DSL,Two year,46.74,2897.88,2,2,0
CUST-2934,26,DSL,One year,42.52,1105.52,1,3,0
CUST-2935,55,Fiber Optic,Month-to-month,98.76,5431.8,4,1,0
CUST-2936,16,DSL,One year,41.26,660.16,2,1,0
CUST-2937,63,Fiber Optic,Month-to-month,93.95,5918.85,2,3,0
CUST-2938,18,Fiber Optic,One year,92.02,1656.36,0,1,0
CUST-2939,68,Fiber Optic,One year,83.35,5667.8,2,0,0
CUST-2940,24,Fiber Optic,Two year,85.62,2054.88,4,0,0
CUST-2941,4,DSL,Two year,37.06,148.24,4,2,1
CUST-2942,63,Fiber Optic,Two year,89.25,5622.75,3,3,0
CUST-2943,17,DSL,One year,46.33,787.61,2,1,1
CUST-2944,50,DSL,One year,57.85,2892.5,1,1,0
CUST-2945,58,DSL,One year,49.83,2890.14,2,3,0
CUST-2946,15,DSL,Month-to-month,42.96,644.4,1,3,1
CUST-2947,41,DSL,One year,46.49,1906.09,2,0,0
CUST-2948,65,DSL,One year,66.7,4335.5,5,0,0
CUST-2949,39,DSL,Two year,68.81,2683.59,4,0,0
CUST-2950,69,Fiber Optic,One year,97.19,6706.11,0,3,0
CUST-2951,30,Fiber Optic,Month-to-month,78.23,2346.9,3,2,0
CUST-2952,14,DSL,One year,66.24,927.36,3,0,0
CUST-2953,51,Fiber Optic,Month-to-month,102.76,5240.76,5,2,0
CUST-2954,55,Fiber Optic,One year,92.13,5067.15,5,0,0
CUST-2955,63,DSL,One year,49.3,3105.9,5,1,0
CUST-2956,28,DSL,Month-to-month,47.84,1339.52,0,1,1
CUST-2957,32,DSL,Two year,58.24,1863.68,2,0,1
CUST-2958,53,Fiber Optic,Month-to-month,91.38,4843.14,5,2,1
CUST-2959,44,DSL,Two year,44.72,1967.68,0,1,0
CUST-2960,55,DSL,Two year,45.05,2477.75,5,1,0
CUST-2961,48,Fiber Optic,Two year,108.89,5226.72,0,3,0
CUST-2962,50,Fiber Optic,One year,89.17,4458.5,2,0,0
CUST-2963,54,Fiber Optic,One year,96.08,5188.32,5,3,0
CUST-2964,28,DSL,Two year,63.5,1778.0,0,0,0
CUST-2965,21,DSL,Month-to-month,68.18,1431.78,4,3,0
CUST-2966,57,Fiber Optic,One year,85.57,4877.49,3,0,0
CUST-2967,20,DSL,Month-to-month,63.77,1275.4,1,3,0
CUST-2968,10,DSL,Two year,52.59,525.9,1,3,0
CUST-2969,66,DSL,Two year,54.79,3616.14,2,2,0
CUST-2970,9,DSL,One year,63.0,567.0,6,0,0
CUST-2971,63,DSL,Month-to-month,68.68,4326.84,0,1,0
CUST-2972,14,Fiber Optic,Two year,96.43,1350.02,4,0,0
CUST-2973,41,DSL,Two year,59.87,2454.67,2,1,0
CUST-2974,13,Fiber Optic,Month-to-month,100.89,1311.57,5,2,1
CUST-2975,71,Fiber Optic,Two year,80.41,5709.11,5,1,0
CUST-2976,31,DSL,Month-to-month,58.48,1812.88,1,2,0
CUST-2977,45,Fiber Optic,Two year,78.72,3542.4,1,3,0
CUST-2978,13,Fiber Optic,One year,102.48,1332.24,3,1,0
CUST-2979,46,DSL,One year,49.85,2293.1,4,2,0
CUST-2980,14,DSL,Month-to-month,50.92,712.88,3,2,1
CUST-2981,5,Fiber Optic,Month-to-month,92.42,462.1,7,2,1
CUST-2982,26,Fiber Optic,One year,96.29,2503.54,1,1,0
CUST-2983,39,Fiber Optic,Two year,83.85,3270.15,2,3,0
CUST-2984,38,DSL,Month-to-month,67.55,2566.9,4,0,0
CUST-2985,15,DSL,Month-to-month,40.65,609.75,2,0,0
CUST-2986,45,Fiber Optic,One year,95.7,4306.5,5,1,1
CUST-2987,13,DSL,Two year,49.87,648.31,3,2,1
CUST-2988,50,DSL,Two year,56.85,2842.5,4,3,0
CUST-2989,41,Fiber Optic,One year,76.94,3154.54,1,1,0
CUST-2990,10,DSL,Two year,60.52,605.2,5,3,0
CUST-2991,62,Fiber Optic,One year,87.34,5415.08,2,2,0
CUST-2992,38,DSL,Month-to-month,59.08,2245.04,0,0,0
CUST-2993,54,DSL,Two year,60.34,3258.36,3,2,0
CUST-2994,44,DSL,One year,65.72,2891.68,2,2,0
CUST-2995,6,Fiber Optic,Two year,80.07,480.42,0,1,0
CUST-2996,47,Fiber Optic,Two year,84.36,3964.92,5,0,0
CUST-2997,4,DSL,Month-to-month,63.58,254.32,1,1,1
CUST-2998,7,Fiber Optic,One year,84.31,590.17,2,0,0
CUST-2999,41,Fiber Optic,Month-to-month,109.38,4484.58,4,1,1
CUST-3000,42,Fiber Optic,Two year,75.47,3169.74,1,3,0
